"V1","V2","V3"
173,3,33
173,3,39
173,3,40
173,3,41
173,3,42
173,3,43
173,3,44
173,3,45
173,3,46
173,3,48
173,3,56
173,3,66
173,3,71
173,3,73
173,3,74
173,3,78
173,3,79
173,3,80
173,3,83
173,3,84
173,3,85
173,3,91
173,3,92
173,3,93
173,3,94
173,3,95
173,3,96
173,3,98
173,3,105
173,3,108
173,3,111
173,3,112
173,3,114
173,3,115
173,3,119
173,3,120
173,3,123
173,3,126
173,3,133
173,3,134
173,3,136
173,3,137
173,3,140
173,3,142
173,3,155
173,3,157
173,3,163
173,3,164
173,3,165
173,3,166
173,3,169
173,3,175
173,3,190
173,3,192
173,3,202
173,3,203
173,3,218
173,3,219
173,3,221
173,3,231
173,3,235
173,3,236
173,3,251
173,3,252
173,3,253
173,3,267
173,3,268
173,3,269
173,3,270
173,3,278
173,3,279
173,3,283
173,3,289
173,3,301
173,3,305
173,3,315
173,3,316
173,3,318
173,3,319
173,3,325
173,3,327
173,3,332
173,3,333
173,3,343
173,3,357
173,3,358
173,3,360
173,3,363
173,3,368
173,3,369
173,3,370
174,1,270
174,1,272
174,1,830
174,1,831
174,1,1667
174,1,3252
174,1,3498
174,1,4005
174,1,4010
174,1,4387
174,1,4446
174,1,5004
174,1,5006
174,1,5007
174,1,5008
174,1,5111
174,1,5116
174,1,5591
174,1,5618
174,1,5665
174,1,6306
174,1,6715
174,1,6877
174,1,7699
174,1,8441
174,1,8620
174,1,8686
174,1,8687
174,1,8878
174,1,9656
174,1,10637
174,1,10855
174,1,10926
174,1,11397
174,1,11402
174,1,11689
174,1,11798
174,1,12004
174,1,12006
174,1,12007
174,1,12008
174,1,12217
174,1,14228
174,1,14315
174,1,14483
174,1,14703
174,1,14771
174,1,16076
174,1,16077
174,1,17125
174,1,19742
174,2,128
174,2,246
174,2,357
174,2,534
174,2,634
174,2,803
174,2,1295
174,2,1380
174,2,1698
174,2,3929
174,2,4082
174,2,5481
174,2,5655
174,2,5757
174,2,6240
174,2,6543
174,2,6988
174,2,7006
174,2,7884
174,2,7993
174,2,8073
174,2,8755
174,2,9824
174,2,10658
174,2,11573
174,2,11733
174,2,11873
174,2,12550
174,2,12749
174,2,13535
174,2,13726
174,2,14406
174,2,14624
174,2,16635
174,2,16844
174,2,16854
174,2,16980
174,2,17196
174,2,17378
174,2,17411
174,2,17457
174,2,17754
174,2,20313
174,2,20322
174,2,21071
174,2,21348
174,2,21458
174,2,22312
174,2,22485
174,2,23551
174,3,25
174,3,29
174,3,32
174,3,33
174,3,39
174,3,40
174,3,41
174,3,42
174,3,43
174,3,44
174,3,45
174,3,46
174,3,48
174,3,56
174,3,66
174,3,71
174,3,73
174,3,78
174,3,79
174,3,80
174,3,83
174,3,84
174,3,85
174,3,91
174,3,93
174,3,94
174,3,95
174,3,96
174,3,98
174,3,105
174,3,107
174,3,108
174,3,111
174,3,112
174,3,114
174,3,115
174,3,119
174,3,120
174,3,123
174,3,126
174,3,133
174,3,134
174,3,136
174,3,137
174,3,140
174,3,142
174,3,155
174,3,157
174,3,163
174,3,164
174,3,165
174,3,166
174,3,169
174,3,175
174,3,190
174,3,191
174,3,203
174,3,218
174,3,219
174,3,221
174,3,231
174,3,235
174,3,236
174,3,251
174,3,252
174,3,253
174,3,267
174,3,268
174,3,269
174,3,270
174,3,278
174,3,279
174,3,283
174,3,289
174,3,301
174,3,305
174,3,315
174,3,316
174,3,318
174,3,319
174,3,325
174,3,327
174,3,332
174,3,333
174,3,343
174,3,357
174,3,358
174,3,360
174,3,363
174,3,367
174,3,368
174,3,369
174,3,370
175,1,525
175,1,1440
175,1,2969
175,1,3034
175,1,3324
175,1,3330
175,1,3348
175,1,3350
175,1,3351
175,1,3358
175,1,3420
175,1,3771
175,1,4314
175,1,4668
175,1,6536
175,1,6740
175,1,6742
175,1,6765
175,1,7409
175,1,7415
175,1,7913
175,1,8353
175,1,8355
175,1,8502
175,1,8661
175,1,9430
175,1,9460
175,1,9476
175,1,10525
175,1,10571
175,1,10580
175,1,10582
175,1,11612
175,1,12736
175,1,12877
175,1,13195
175,1,13558
175,1,14069
175,1,14070
175,1,14073
175,1,14077
175,1,14319
175,1,14361
175,1,14376
175,1,14382
175,1,14631
175,1,14672
175,1,14673
175,1,14687
175,1,15953
175,1,15979
175,1,16078
175,1,17014
175,1,17382
175,1,17403
175,1,18589
175,1,18754
175,1,19338
175,1,19478
175,1,19748
175,2,337
175,2,533
175,2,1016
175,2,1214
175,2,1549
175,2,1790
175,2,1997
175,2,2109
175,2,2761
175,2,2796
175,2,3160
175,2,3511
175,2,3743
175,2,3984
175,2,5044
175,2,5507
175,2,7298
175,2,7352
175,2,8423
175,2,8798
175,2,9062
175,2,9770
175,2,10244
175,2,10417
175,2,11865
175,2,12026
175,2,12397
175,2,12524
175,2,12900
175,2,13213
175,2,13564
175,2,13842
175,2,14097
175,2,14098
175,2,14099
175,2,14134
175,2,14353
175,2,14367
175,2,15310
175,2,15399
175,2,16971
175,2,17156
175,2,17552
175,2,17957
175,2,18193
175,2,18233
175,2,19662
175,2,19933
175,2,20029
175,2,20492
175,2,20800
175,2,21422
175,2,22531
175,2,22582
175,2,23537
175,2,23975
175,2,24731
175,2,24747
175,3,25
175,3,29
175,3,32
175,3,33
175,3,39
175,3,40
175,3,41
175,3,42
175,3,43
175,3,44
175,3,45
175,3,46
175,3,48
175,3,56
175,3,66
175,3,71
175,3,73
175,3,78
175,3,79
175,3,80
175,3,83
175,3,84
175,3,85
175,3,91
175,3,92
175,3,93
175,3,94
175,3,95
175,3,96
175,3,98
175,3,105
175,3,108
175,3,111
175,3,112
175,3,114
175,3,115
175,3,119
175,3,120
175,3,123
175,3,126
175,3,133
175,3,134
175,3,136
175,3,137
175,3,140
175,3,142
175,3,155
175,3,157
175,3,163
175,3,164
175,3,165
175,3,166
175,3,169
175,3,175
175,3,186
175,3,190
175,3,192
175,3,202
175,3,203
175,3,218
175,3,219
175,3,221
175,3,231
175,3,235
175,3,236
175,3,251
175,3,252
175,3,253
175,3,267
175,3,268
175,3,269
175,3,270
175,3,278
175,3,279
175,3,283
175,3,289
175,3,301
175,3,305
175,3,315
175,3,316
175,3,318
175,3,319
175,3,325
175,3,327
175,3,332
175,3,333
175,3,343
175,3,357
175,3,358
175,3,360
175,3,363
175,3,368
175,3,369
175,3,370
176,1,814
176,1,1183
176,1,1589
176,1,3002
176,1,3048
176,1,3246
176,1,3254
176,1,3256
176,1,3401
176,1,3423
176,1,3475
176,1,3479
176,1,3498
176,1,3499
176,1,3503
176,1,3506
176,1,3545
176,1,4904
176,1,5323
176,1,5324
176,1,5325
176,1,5326
176,1,5327
176,1,5328
176,1,5329
176,1,7668
176,1,7699
176,1,7800
176,1,8732
176,1,8733
176,1,10714
176,1,10719
176,1,11388
176,1,11402
176,1,12740
176,1,13546
176,1,13723
176,1,14622
176,1,14697
176,1,14699
176,1,14703
176,1,14707
176,1,15340
176,1,15342
176,1,15429
176,1,15815
176,1,16050
176,1,16492
176,1,17042
176,1,17482
176,1,17915
176,1,17916
176,1,17918
176,1,18053
176,1,18506
176,1,18532
176,1,18648
176,1,18755
176,1,19005
176,1,19317
176,1,19470
176,1,19686
176,1,19742
176,2,83
176,2,367
176,2,534
176,2,543
176,2,797
176,2,817
176,2,1394
176,2,2536
176,2,2554
176,2,4218
176,2,4429
176,2,4681
176,2,5020
176,2,5082
176,2,6128
176,2,6788
176,2,7620
176,2,7993
176,2,8058
176,2,8167
176,2,8405
176,2,9379
176,2,9465
176,2,9527
176,2,10432
176,2,10658
176,2,10822
176,2,10928
176,2,12202
176,2,12223
176,2,12316
176,2,12646
176,2,12902
176,2,13999
176,2,14479
176,2,14799
176,2,14824
176,2,14873
176,2,15055
176,2,15165
176,2,15764
176,2,16061
176,2,16844
176,2,18538
176,2,18862
176,2,19492
176,2,19552
176,2,19598
176,2,20093
176,2,20211
176,2,20322
176,2,21264
176,2,21289
176,2,21573
176,2,21718
176,2,22176
176,2,22476
176,2,22538
176,2,22597
176,2,23205
176,2,23843
176,2,23951
176,2,23990
176,3,25
176,3,29
176,3,32
176,3,33
176,3,39
176,3,40
176,3,41
176,3,42
176,3,43
176,3,44
176,3,45
176,3,46
176,3,48
176,3,56
176,3,66
176,3,71
176,3,73
176,3,74
176,3,78
176,3,79
176,3,80
176,3,83
176,3,84
176,3,85
176,3,91
176,3,92
176,3,93
176,3,94
176,3,95
176,3,96
176,3,98
176,3,105
176,3,108
176,3,111
176,3,112
176,3,114
176,3,115
176,3,119
176,3,123
176,3,126
176,3,133
176,3,134
176,3,136
176,3,137
176,3,140
176,3,142
176,3,155
176,3,157
176,3,163
176,3,164
176,3,165
176,3,166
176,3,169
176,3,175
176,3,186
176,3,190
176,3,192
176,3,202
176,3,203
176,3,218
176,3,219
176,3,221
176,3,231
176,3,235
176,3,236
176,3,251
176,3,252
176,3,253
176,3,267
176,3,268
176,3,269
176,3,270
176,3,278
176,3,279
176,3,283
176,3,289
176,3,301
176,3,305
176,3,315
176,3,316
176,3,318
176,3,319
176,3,325
176,3,327
176,3,332
176,3,333
176,3,343
176,3,357
176,3,358
176,3,360
176,3,363
176,3,368
176,3,369
176,3,370
177,1,7155
177,1,7166
177,2,29
177,2,16463
177,3,78
177,3,85
177,3,92
177,3,95
177,3,96
177,3,98
177,3,111
177,3,112
177,3,120
177,3,123
177,3,133
177,3,134
177,3,142
177,3,164
177,3,165
177,3,166
177,3,221
177,3,231
177,3,252
177,3,267
177,3,278
177,3,283
177,3,301
177,3,305
177,3,315
177,3,333
177,3,360
177,3,368
177,3,369
178,1,525
178,1,1050
178,1,1364
178,1,3331
178,1,5816
178,1,6742
178,1,7415
178,1,9097
178,1,10562
178,1,12040
178,1,12041
178,1,12940
178,1,13430
178,1,13431
178,1,13435
178,1,13558
178,1,14567
178,1,18050
178,1,18737
178,1,19477
178,2,1902
178,2,5058
178,2,5264
178,2,6684
178,2,6751
178,2,8138
178,2,8423
178,2,8834
178,2,9602
178,2,13551
178,2,13951
178,2,16971
178,2,17095
178,2,18560
178,2,18923
178,2,19101
178,2,20029
178,2,21354
178,2,22582
178,3,25
178,3,29
178,3,32
178,3,33
178,3,39
178,3,40
178,3,41
178,3,42
178,3,43
178,3,44
178,3,45
178,3,46
178,3,48
178,3,56
178,3,66
178,3,71
178,3,73
178,3,78
178,3,79
178,3,80
178,3,83
178,3,85
178,3,91
178,3,92
178,3,93
178,3,94
178,3,95
178,3,105
178,3,107
178,3,108
178,3,111
178,3,112
178,3,115
178,3,119
178,3,123
178,3,126
178,3,133
178,3,134
178,3,136
178,3,137
178,3,140
178,3,142
178,3,155
178,3,157
178,3,163
178,3,164
178,3,165
178,3,166
178,3,169
178,3,175
178,3,190
178,3,218
178,3,219
178,3,235
178,3,236
178,3,251
178,3,252
178,3,253
178,3,267
178,3,268
178,3,269
178,3,270
178,3,278
178,3,279
178,3,283
178,3,289
178,3,301
178,3,305
178,3,315
178,3,316
178,3,318
178,3,319
178,3,325
178,3,327
178,3,332
178,3,333
178,3,343
178,3,357
178,3,358
178,3,360
178,3,363
178,3,368
178,3,369
178,3,370
179,1,525
179,1,1364
179,1,3737
179,1,3750
179,1,5138
179,1,5679
179,1,5680
179,1,6593
179,1,7415
179,1,8690
179,1,8722
179,1,10559
179,1,10560
179,1,10595
179,1,10602
179,1,10603
179,1,10610
179,1,10611
179,1,11330
179,1,11809
179,1,11817
179,1,12108
179,1,12109
179,1,13430
179,1,13431
179,1,13435
179,1,13952
179,1,14059
179,1,14361
179,1,14598
179,1,15117
179,1,15979
179,1,17014
179,1,17227
179,1,17365
179,1,19295
179,2,167
179,2,881
179,2,895
179,2,1549
179,2,2761
179,2,3565
179,2,4160
179,2,5058
179,2,5264
179,2,5958
179,2,6684
179,2,7085
179,2,7477
179,2,10178
179,2,10836
179,2,12137
179,2,12300
179,2,13551
179,2,14878
179,2,14887
179,2,15310
179,2,16329
179,2,16679
179,2,16971
179,2,17323
179,2,17463
179,2,18265
179,2,18935
179,2,19471
179,2,19560
179,2,20029
179,2,20724
179,2,21040
179,2,22543
179,2,23253
179,2,23365
179,3,25
179,3,29
179,3,31
179,3,32
179,3,33
179,3,39
179,3,40
179,3,41
179,3,42
179,3,43
179,3,44
179,3,45
179,3,46
179,3,48
179,3,56
179,3,66
179,3,71
179,3,73
179,3,78
179,3,79
179,3,80
179,3,83
179,3,84
179,3,85
179,3,91
179,3,92
179,3,93
179,3,94
179,3,95
179,3,96
179,3,98
179,3,105
179,3,107
179,3,108
179,3,111
179,3,112
179,3,114
179,3,115
179,3,119
179,3,123
179,3,126
179,3,133
179,3,134
179,3,136
179,3,137
179,3,140
179,3,142
179,3,155
179,3,157
179,3,163
179,3,164
179,3,165
179,3,166
179,3,169
179,3,175
179,3,202
179,3,218
179,3,219
179,3,221
179,3,235
179,3,236
179,3,251
179,3,252
179,3,253
179,3,267
179,3,268
179,3,269
179,3,270
179,3,278
179,3,279
179,3,283
179,3,289
179,3,301
179,3,305
179,3,315
179,3,316
179,3,318
179,3,319
179,3,325
179,3,327
179,3,332
179,3,333
179,3,357
179,3,358
179,3,360
179,3,363
179,3,367
179,3,368
179,3,369
179,3,370
180,1,471
180,1,525
180,1,1076
180,1,1364
180,1,1368
180,1,1405
180,1,1452
180,1,1515
180,1,1521
180,1,3004
180,1,4212
180,1,4422
180,1,4538
180,1,5428
180,1,5458
180,1,5461
180,1,5839
180,1,8313
180,1,9363
180,1,10471
180,1,10559
180,1,10560
180,1,10562
180,1,10573
180,1,10585
180,1,10602
180,1,10603
180,1,10610
180,1,11827
180,1,11829
180,1,12135
180,1,12976
180,1,13164
180,1,14072
180,1,14079
180,1,14086
180,1,14598
180,1,14697
180,1,14825
180,1,14997
180,1,16531
180,1,16533
180,1,17134
180,1,18426
180,1,18446
180,1,18580
180,1,18582
180,2,55
180,2,2742
180,2,3197
180,2,3595
180,2,3713
180,2,4160
180,2,4589
180,2,5125
180,2,6034
180,2,6077
180,2,6636
180,2,7517
180,2,7905
180,2,8762
180,2,8921
180,2,10058
180,2,10207
180,2,10318
180,2,11755
180,2,12137
180,2,12852
180,2,12982
180,2,13267
180,2,13551
180,2,13607
180,2,13732
180,2,13960
180,2,14328
180,2,15061
180,2,15121
180,2,15199
180,2,15764
180,2,16373
180,2,16971
180,2,17463
180,2,18265
180,2,18533
180,2,18586
180,2,19101
180,2,19240
180,2,20514
180,2,20724
180,2,21741
180,2,21760
180,2,23150
180,2,23253
180,2,24493
180,3,25
180,3,29
180,3,31
180,3,32
180,3,33
180,3,39
180,3,40
180,3,41
180,3,42
180,3,43
180,3,44
180,3,45
180,3,46
180,3,48
180,3,56
180,3,66
180,3,71
180,3,73
180,3,74
180,3,78
180,3,79
180,3,80
180,3,83
180,3,84
180,3,85
180,3,91
180,3,92
180,3,93
180,3,94
180,3,95
180,3,96
180,3,98
180,3,105
180,3,107
180,3,108
180,3,111
180,3,112
180,3,114
180,3,115
180,3,119
180,3,123
180,3,126
180,3,133
180,3,134
180,3,136
180,3,137
180,3,140
180,3,142
180,3,155
180,3,157
180,3,163
180,3,164
180,3,165
180,3,166
180,3,169
180,3,175
180,3,190
180,3,191
180,3,192
180,3,202
180,3,218
180,3,219
180,3,221
180,3,231
180,3,235
180,3,236
180,3,252
180,3,253
180,3,267
180,3,268
180,3,269
180,3,270
180,3,278
180,3,279
180,3,283
180,3,289
180,3,301
180,3,305
180,3,315
180,3,316
180,3,318
180,3,319
180,3,325
180,3,327
180,3,332
180,3,333
180,3,343
180,3,357
180,3,358
180,3,360
180,3,363
180,3,368
180,3,369
180,3,370
181,1,3020
181,1,3022
181,1,4251
181,1,4252
181,1,4331
181,1,5525
181,1,6593
181,1,7415
181,1,8640
181,1,8689
181,1,8722
181,1,13168
181,1,13430
181,1,13435
181,1,13558
181,1,14639
181,1,15978
181,1,15979
181,1,17014
181,1,17234
181,2,881
181,2,913
181,2,1549
181,2,2761
181,2,3631
181,2,4105
181,2,5264
181,2,5761
181,2,6684
181,2,8086
181,2,9569
181,2,11068
181,2,11644
181,2,16679
181,2,18842
181,2,20029
181,2,22198
181,2,22582
181,2,23166
181,2,23950
181,3,25
181,3,29
181,3,32
181,3,33
181,3,39
181,3,40
181,3,41
181,3,42
181,3,43
181,3,44
181,3,45
181,3,46
181,3,48
181,3,56
181,3,66
181,3,71
181,3,73
181,3,74
181,3,78
181,3,79
181,3,80
181,3,83
181,3,84
181,3,85
181,3,91
181,3,92
181,3,93
181,3,94
181,3,95
181,3,98
181,3,105
181,3,108
181,3,111
181,3,112
181,3,114
181,3,115
181,3,119
181,3,120
181,3,123
181,3,126
181,3,133
181,3,134
181,3,136
181,3,137
181,3,140
181,3,142
181,3,155
181,3,157
181,3,163
181,3,164
181,3,165
181,3,166
181,3,169
181,3,175
181,3,218
181,3,219
181,3,231
181,3,235
181,3,236
181,3,251
181,3,252
181,3,253
181,3,267
181,3,268
181,3,269
181,3,270
181,3,278
181,3,279
181,3,283
181,3,289
181,3,301
181,3,305
181,3,315
181,3,318
181,3,319
181,3,325
181,3,327
181,3,332
181,3,333
181,3,357
181,3,358
181,3,360
181,3,363
181,3,368
181,3,369
181,3,370
182,1,1450
182,1,3546
182,1,3794
182,1,3971
182,1,4305
182,1,6765
182,1,7415
182,1,7699
182,1,8228
182,1,8437
182,1,8438
182,1,8502
182,1,8690
182,1,12771
182,1,13430
182,1,13435
182,1,13444
182,1,14059
182,1,14060
182,1,14061
182,1,14361
182,1,15979
182,1,17248
182,1,17367
182,1,17368
182,1,19737
182,1,19740
182,2,422
182,2,534
182,2,998
182,2,1549
182,2,2245
182,2,3984
182,2,4525
182,2,5264
182,2,6684
182,2,6975
182,2,8002
182,2,9258
182,2,10533
182,2,10836
182,2,11135
182,2,13842
182,2,15310
182,2,19558
182,2,19559
182,2,20029
182,2,21040
182,2,22431
182,2,22434
182,2,22707
182,2,23374
182,2,23456
182,3,25
182,3,29
182,3,33
182,3,40
182,3,41
182,3,42
182,3,43
182,3,44
182,3,45
182,3,46
182,3,48
182,3,56
182,3,66
182,3,71
182,3,73
182,3,78
182,3,79
182,3,80
182,3,83
182,3,85
182,3,91
182,3,92
182,3,93
182,3,94
182,3,95
182,3,96
182,3,98
182,3,105
182,3,108
182,3,111
182,3,112
182,3,114
182,3,115
182,3,119
182,3,123
182,3,126
182,3,133
182,3,134
182,3,136
182,3,137
182,3,140
182,3,142
182,3,155
182,3,157
182,3,163
182,3,164
182,3,165
182,3,166
182,3,169
182,3,186
182,3,190
182,3,191
182,3,192
182,3,202
182,3,203
182,3,218
182,3,219
182,3,221
182,3,235
182,3,236
182,3,251
182,3,252
182,3,253
182,3,267
182,3,268
182,3,269
182,3,270
182,3,278
182,3,279
182,3,283
182,3,289
182,3,301
182,3,305
182,3,315
182,3,316
182,3,318
182,3,319
182,3,325
182,3,327
182,3,332
182,3,333
182,3,357
182,3,358
182,3,360
182,3,363
182,3,367
182,3,368
182,3,369
182,3,370
183,1,3444
183,1,8637
183,1,8652
183,2,14791
183,2,18591
183,2,18903
183,3,66
183,3,73
183,3,78
183,3,93
183,3,95
183,3,112
183,3,136
183,3,142
183,3,157
183,3,165
183,3,252
183,3,289
183,3,305
183,3,316
183,3,319
183,3,357
183,3,370
184,1,1153
184,1,1323
184,1,3238
184,1,3239
184,1,3240
184,1,3280
184,1,3324
184,1,3348
184,1,3350
184,1,3351
184,1,3358
184,1,3382
184,1,3383
184,1,5617
184,1,6215
184,1,6593
184,1,6799
184,1,6801
184,1,7587
184,1,7588
184,1,7899
184,1,7913
184,1,7926
184,1,8292
184,1,8367
184,1,8368
184,1,8369
184,1,8370
184,1,8389
184,1,8390
184,1,8391
184,1,8394
184,1,8401
184,1,8428
184,1,8429
184,1,8430
184,1,8431
184,1,8441
184,1,8690
184,1,9460
184,1,10561
184,1,10564
184,1,10599
184,1,11330
184,1,11827
184,1,11828
184,1,12000
184,1,14546
184,1,14825
184,1,14826
184,1,14998
184,1,16991
184,1,17134
184,1,17363
184,1,17365
184,1,17366
184,1,17367
184,1,17369
184,1,17767
184,1,19003
184,2,167
184,2,533
184,2,933
184,2,1790
184,2,1850
184,2,2214
184,2,3085
184,2,3086
184,2,3200
184,2,3202
184,2,3204
184,2,3272
184,2,3567
184,2,3661
184,2,3662
184,2,4246
184,2,4394
184,2,4968
184,2,5183
184,2,6034
184,2,6134
184,2,6614
184,2,6988
184,2,7313
184,2,7980
184,2,10453
184,2,10836
184,2,11231
184,2,11858
184,2,12568
184,2,13607
184,2,14038
184,2,14097
184,2,14098
184,2,14099
184,2,14353
184,2,14921
184,2,15004
184,2,16337
184,2,16679
184,2,17271
184,2,18062
184,2,19230
184,2,19243
184,2,19402
184,2,19403
184,2,19405
184,2,19559
184,2,19560
184,2,19699
184,2,19971
184,2,20677
184,2,20907
184,2,21153
184,2,21626
184,2,21741
184,2,23464
184,2,24157
184,3,25
184,3,29
184,3,32
184,3,33
184,3,39
184,3,40
184,3,41
184,3,42
184,3,44
184,3,45
184,3,46
184,3,48
184,3,56
184,3,66
184,3,73
184,3,74
184,3,78
184,3,79
184,3,80
184,3,83
184,3,84
184,3,85
184,3,91
184,3,92
184,3,93
184,3,94
184,3,95
184,3,96
184,3,98
184,3,105
184,3,108
184,3,111
184,3,112
184,3,114
184,3,115
184,3,119
184,3,123
184,3,126
184,3,133
184,3,134
184,3,136
184,3,137
184,3,140
184,3,142
184,3,155
184,3,157
184,3,163
184,3,164
184,3,165
184,3,169
184,3,175
184,3,186
184,3,190
184,3,202
184,3,218
184,3,219
184,3,221
184,3,231
184,3,235
184,3,236
184,3,251
184,3,252
184,3,253
184,3,267
184,3,268
184,3,269
184,3,270
184,3,278
184,3,279
184,3,283
184,3,289
184,3,301
184,3,305
184,3,315
184,3,316
184,3,318
184,3,319
184,3,325
184,3,327
184,3,332
184,3,333
184,3,357
184,3,358
184,3,360
184,3,363
184,3,367
184,3,368
184,3,369
184,3,370
185,1,129
185,1,270
185,1,910
185,1,1476
185,1,2850
185,1,2998
185,1,3029
185,1,3444
185,1,3450
185,1,4228
185,1,4402
185,1,4406
185,1,4409
185,1,5117
185,1,5235
185,1,5427
185,1,5428
